ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.8596,-1.421,10.2948,0.8827,-1.5737,9.6392,1.9912,0.4217,1.2802,-0.3264,-0.2581,-1.2857,2476,45.77,-28.05,-36.69,235.78,8.5,-3.46,2,57.342,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,323515,2018-08-07 17:05:08:728
1.6418,-1.7409,13.6691,0.1367,-1.3503,9.7123,0.0839,0.0433,3.3039,-0.079,-0.2811,0.3907,2368,51.46,-17.77,-32.94,246.6,7.91,-0.81,2,56.101,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,324016,2018-08-07 17:05:09:229
-1.2878,-0.8353,11.1094,0.5943,-0.0399,9.7885,-1.8496,-0.7913,-0.0841,0.0943,-0.0696,-0.39,2060,50.26,-18.32,-32.65,250.58,0.56,-3.41,2,57.68,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,324515,2018-08-07 17:05:09:728
-1.21,-1.0352,7.5005,0.504,0.0051,9.7937,-1.6686,-0.8823,-2.0725,-0.4188,0.0663,0.1698,1812,52.54,-11.78,-33.27,258.48,-1.58,-3.32,2,54.727,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,325016,2018-08-07 17:05:10:229
0.7464,2.2505,7.1348,-0.6849,1.4109,9.6804,1.9532,1.0277,-0.7794,-0.4777,0.3999,0.3324,1720,52.82,-13.24,-29.54,261.93,-9.72,3.06,2,56.276,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,325515,2018-08-07 17:05:10:728
3.1894,3.0202,10.3376,1.1568,1.5414,9.6154,3.2561,2.1239,2.135,0.3063,-0.2044,0.1263,1788,50.01,-16.81,-32.98,256.79,-9.04,-6.86,2,53.436,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,326016,2018-08-07 17:05:11:229
1.3731,1.5996,13.6907,1.4818,1.6299,9.556,-0.6779,-0.2236,2.7179,-0.0821,0.0193,0.0615,2064,48.58,-13.81,-38.91,261.18,-9.94,-8.96,2,51.457,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,326515,2018-08-07 17:05:11:728
-2.2529,-0.8985,7.5531,-1.1356,0.092,9.7402,-0.9021,-1.0162,-2.5625,-0.7144,-0.6047,-0.0498,1384,51.43,-10.44,-28.66,258.44,-0.54,6.65,2,50.346,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,327016,2018-08-07 17:05:12:229
-4.7983,-0.5127,6.6951,-3.6881,-0.1157,9.086,0.531,0.2036,-2.8917,-0.4727,0.1758,-0.362,1128,56.79,-3.15,-16.23,265.81,0.68,22.09,2,49.856,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,327515,2018-08-07 17:05:12:728
-1.0912,-0.6222,9.5065,-2.8286,-0.9148,9.3452,1.5428,0.1259,0.2438,0.5071,-0.2673,-0.1572,1340,60.15,-8.65,-19.83,255.21,6.86,18.02,2,53.803,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,328016,2018-08-07 17:05:13:229
-1.8609,1.6636,10.1506,-3.5457,0.2912,9.1386,0.0249,-0.1872,2.3905,0.3466,0.0002,-0.0282,1168,58.42,-8.62,-12.44,260.82,-1.7,21.21,2,54.961,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,328515,2018-08-07 17:05:13:728
-4.8584,-0.487,8.9062,-3.8516,-0.0703,9.0183,-0.7327,0.5154,-0.2444,-0.1275,0.2379,0.3325,1280,56.54,-11.55,-12.77,255.59,0.5,22.22,2,53.6,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,329015,2018-08-07 17:05:14:228
-4.5158,-0.6569,7.713,-4.5927,-0.4488,8.6531,0.1062,-0.18,-0.9683,0.3335,0.2362,-0.2415,1720,55.64,-12.14,-11.23,252.9,2.62,27.96,2,49.49,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,329515,2018-08-07 17:05:14:728
-3.7712,-0.1895,6.7134,-4.4084,-0.3086,8.7545,0.927,0.8213,-0.3311,0.3079,-0.2975,-0.4139,1724,55.83,-5.83,-12.83,260.8,1.8,26.73,2,44.28,12.925503,77.686035,2538.71,2909.56913139105,1.87,39.148384,290.6,16 / 30,330015,2018-08-07 17:05:15:228
-1.3201,-1.8774,9.9557,-2.5155,-0.6013,9.4594,0.6983,-1.0051,1.1606,0.4262,-0.2666,-0.4665,2340,55.42,-7.82,-20.56,258.06,3.52,14.89,2,54.529,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,330515,2018-08-07 17:05:15:728
-4.1542,-0.5803,9.9473,-2.4127,-0.3957,9.497,-1.6063,-0.3656,-0.2401,-0.1093,-0.0551,-0.2575,2336,55.43,-7.87,-18.7,259.57,1.7,14.31,2,56.411,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,331016,2018-08-07 17:05:16:229
-2.8039,-0.3337,8.758,-3.1941,-0.7219,9.2437,-0.0158,0.1792,-0.8675,0.4956,0.5784,0.0193,2592,53.5,-4.17,-15.36,262.06,4.22,19.06,2,55.501,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,331515,2018-08-07 17:05:16:728
-2.8931,-1.3483,8.679,-4.2083,-1.3498,8.7544,1.1617,0.0251,-0.1223,-0.0541,-0.5634,0.2219,2364,52.96,-2.92,-12.29,259.18,8.08,27.6,2,49.447,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,332015,2018-08-07 17:05:17:228
-2.9559,-1.3728,9.8402,-3.9181,-0.5805,8.9712,0.6969,-0.9193,-0.2079,0.1339,-0.1062,-0.1664,1960,52.52,2.41,-15.74,269.72,3.49,24.05,2,44.964,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,332515,2018-08-07 17:05:17:728
-3.3665,-0.8527,9.28,-3.9371,-0.6096,8.9609,0.7523,0.0584,-0.1318,-0.1066,0.1203,0.02,1920,51.98,4.06,-15.15,272.53,3.56,23.72,2,44.101,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,333015,2018-08-07 17:05:18:228
-4.1213,-2.0665,8.5563,-4.9791,-1.0419,8.3841,0.477,-0.7902,-0.2659,-0.1111,-0.1799,0.1759,2040,50.79,2.86,-10.83,268.84,6,31.28,2,51.462,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,333516,2018-08-07 17:05:18:729
-6.5018,-2.2144,7.5705,-4.5161,-1.0962,8.6356,-1.6113,-1.367,-1.302,-0.2597,-0.7974,0.6362,2184,52.44,-0.37,-13.87,264.12,6.42,27.61,2,56.23,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,334015,2018-08-07 17:05:19:228
-3.1421,-2.2419,8.6335,-4.672,-1.6139,8.4698,1.6522,-1.117,1.4141,-0.0014,-0.3127,-0.1391,3580,45.55,-12,-13.61,242.42,9.47,28.88,2,50.77,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,334515,2018-08-07 17:05:19:728
-5.6315,-1.7517,8.5366,-5.8686,-0.9646,7.7974,0.0512,-0.6964,0.4643,0.6911,0.6341,-0.2605,2936,25.99,-2.53,-13.15,246.83,5.65,36.97,2,42.111,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,335016,2018-08-07 17:05:20:229
-6.9195,-0.7306,7.3951,-6.3391,-0.4513,7.4688,-0.1784,-0.1841,-0.144,-0.058,-0.1396,-0.0686,1976,15.18,3.35,-16.21,336.76,2.31,40.78,2,41.461,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,335515,2018-08-07 17:05:20:728
-6.1839,-0.5085,7.5801,-6.0187,-0.5386,7.7237,-0.2816,0.018,0.0713,0.0125,0.1357,-0.0011,2340,18.84,6.18,-14.92,309.18,3.15,37.93,2,36.641,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,336015,2018-08-07 17:05:21:228
-7.0961,-0.7952,6.711,-6.5156,-0.4766,7.3137,-0.5307,-0.4332,-0.6961,-0.0182,0.2545,0.023,2264,21.58,8.67,-14.88,318.42,2.75,40.73,2,41.475,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,336515,2018-08-07 17:05:21:728
-7.402,-0.3062,5.8952,-7.7328,0.1454,6.0293,-0.1798,-0.8051,-0.6423,0.1306,0.2952,0.1089,2192,18.54,34.86,-17.31,2.03,-0.36,50.98,2,36.804,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,337015,2018-08-07 17:05:22:228
-7.9658,0.3319,5.8191,-7.9012,0.3846,5.796,-0.109,0.0451,-0.1348,0.0658,0.0638,-0.007,1984,17.5,30.68,-20.71,12.13,-2.25,53.74,2,37.563,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,337515,2018-08-07 17:05:22:728
-8.0293,0.8335,5.5139,-8.1488,0.8432,5.3904,0.1716,0.0615,-0.0067,-0.0243,0.0622,0.1144,1864,16.61,41.53,-27.93,17.41,-4.64,56.34,2,39.273,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,338015,2018-08-07 17:05:23:228
-8.1945,1.2863,4.7435,-8.2898,1.322,5.0697,-0.0178,0.0657,-0.1018,0.0392,0.1244,0.0646,1716,16.26,50.7,-35.12,21.22,-7.49,58.1,2,39.972,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,338515,2018-08-07 17:05:23:728
-8.3749,1.5628,4.7031,-8.4137,1.5706,4.7868,0.0236,0.0029,-0.0701,0.0328,0.0169,0.0172,1504,16.94,65.05,-44.2,23.06,-9.11,60.29,2,44.581,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,13 / 28,339015,2018-08-07 17:05:24:228
-8.4102,1.6229,4.5951,-8.4668,1.6511,4.6646,0.0433,0.0072,-0.0018,0.0203,0.0236,0.0374,1500,17.57,66.49,-46.05,23.86,-9.69,61.15,2,45.541,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,12 / 28,339515,2018-08-07 17:05:24:728
-8.3651,2.1293,4.2982,-8.5914,2.1189,4.2271,0.1575,0.0133,0.1545,0.1171,0.0852,0.1919,1504,24.23,70.45,-44.09,20.46,-11.71,63.52,2,52.844,12.925333,77.68596,2512.9,2909.56913139105,2.7,29.361288,181,12 / 28,340015,2018-08-07 17:05:25:228
-8.4429,2.6836,3.9762,-8.5445,2.6894,3.9911,0.0292,-0.0174,-0.013,-0.0729,0.0308,-0.0102,1136,23.02,72.9,-59.61,28.3,-15.92,64.96,2,55.803,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,340515,2018-08-07 17:05:25:728
-8.313,2.6919,3.793,-8.5313,2.6936,4.0164,0.0452,0.0016,-0.028,0.0382,0.0533,0.0603,1228,29.86,70.58,-46.14,19.49,-15.69,64.59,2,51.017,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,341016,2018-08-07 17:05:26:229
-8.8128,2.6207,3.8367,-8.4894,2.7702,4.0529,-0.1772,-0.3102,0.4988,0.1181,-0.0459,-0.0111,1224,31.5,74.6,-42.43,16.17,-16.31,64.56,2,55.492,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,341515,2018-08-07 17:05:26:728
-7.569,2.3035,6.0268,-8.8543,2.335,3.5099,0.5571,-0.0377,1.0105,-0.4381,0.371,0.1263,1228,21.55,54.72,-59.81,36.44,-13.94,67.6,2,56.57,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,342017,2018-08-07 17:05:27:230
-6.2174,0.4031,10.1556,-7.0277,1.3217,6.7109,0.6102,-0.8101,2.3501,2.2506,-2.0197,-2.4331,868,42.59,15.11,-7.69,315.87,-9.12,51.77,2,56.351,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,342515,2018-08-07 17:05:27:728
-7.3685,-2.1898,11.0295,-4.677,-0.8052,8.5818,-1.8368,-1.6408,0.2434,1.0817,-0.9134,-1.501,856,-0.24,26.31,-35.89,36.46,4.71,28.59,2,54.683,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,343016,2018-08-07 17:05:28:229
-4.5427,-1.6894,8.2151,-5.3105,-0.8289,8.2025,0.9332,-0.8069,-0.0809,1.0952,-0.0549,-1.261,1064,-9.22,-1.25,-49.79,97.31,5.53,33.7,2,61.453,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,343515,2018-08-07 17:05:28:728
-1.5571,-0.1595,10.243,-3.8157,0.1978,9.0317,-0.8715,0.507,0.6811,0.4682,-0.8899,-1.326,1440,-9.01,-24.49,-42.18,133.39,-1.16,22.9,2,58.854,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,344015,2018-08-07 17:05:29:228
-5.4519,-1.6021,8.1014,-4.9375,-1.3926,8.3578,-0.243,-0.2629,0.5711,0.6603,0.5746,-1.1571,1648,22.59,-39.23,-35.84,181.91,8.16,30.57,2,50.966,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,344515,2018-08-07 17:05:29:728
-2.1802,-0.6785,10.6542,-2.3323,-1.0963,9.462,0.2094,0.411,1.1569,-1.1162,0.3131,-1.5518,1900,28.55,-38.5,-34.79,205.04,6.42,13.85,2,57.346,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,345015,2018-08-07 17:05:30:228
-3.6832,-1.1106,10.1646,-4.7317,-1.1097,8.5176,1.1785,0.8181,-1.0859,0.3001,0.5494,-0.9,2540,49.88,-24.22,-17.76,230.94,6.5,29.05,2,49.78,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,345515,2018-08-07 17:05:30:728
-7.6522,-2.4035,10.1927,-4.8311,-1.6662,8.3699,-2.3752,-1.1662,2.1969,-0.9576,1.1387,-0.2516,2092,51.56,-18.06,-17.15,240.66,6.42,25.87,2,65.179,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,346015,2018-08-07 17:05:31:228
-6.0403,-1.3932,8.2451,-5.539,-0.317,8.0864,-0.2008,-0.8395,0.0401,-0.376,0.6961,-0.2034,2084,49.59,-25.05,-12.8,234.64,0.31,32,2,61.565,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,346515,2018-08-07 17:05:31:728
-5.2657,-0.1518,6.2675,-4.6425,-0.2234,8.6353,-0.536,-0.107,-1.529,0.6199,-0.776,0.2641,2652,51.09,-23.69,-16.81,232.93,3.6,30.81,2,66.256,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,347015,2018-08-07 17:05:32:228
-4.6187,0.8209,10.3406,-4.1221,-0.3655,8.8907,-0.8883,1.4022,1.3496,-0.156,1.1119,0.2957,2396,42.92,-36.08,-27.09,219.09,2.18,20.99,2,63.08,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,347515,2018-08-07 17:05:32:728
-3.5126,-0.1835,8.375,-3.4863,0.8477,9.1267,0.2104,-1.5095,0.4622,0.219,0.0507,-0.8445,1748,49.61,-32.32,-18.94,234.64,-5.44,20.5,2,59.527,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,12 / 28,348015,2018-08-07 17:05:33:228
-8.6757,1.4434,13.149,-2.8794,-0.4272,9.3647,-4.1781,0.5125,0.7362,0.7543,0.4218,-1.0249,1588,57.46,-18.01,-21.98,247.77,2.5,17.09,2,61.144,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,13 / 27,348515,2018-08-07 17:05:33:728
-5.8577,-1.2453,9.8995,-3.2798,-1.288,9.1517,-1.9547,-0.3922,1.0829,0.3067,-0.2423,-0.4695,1952,59.19,-11.09,-18.6,251.49,7.97,20.66,2,58.078,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,13 / 27,349015,2018-08-07 17:05:34:228
-1.9887,-0.238,10.7219,-1.3872,-0.1338,9.7071,-1.3597,0.1333,0.4885,-0.4356,-0.4743,0.5645,1372,52.76,-25.02,-26.05,242.45,0.78,8.13,2,57.231,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,349515,2018-08-07 17:05:34:728
-2.3508,-0.6366,5.4361,-2.7897,-0.5423,9.3858,2.784,-0.3649,-2.6764,0.5283,0.5963,-0.3314,1236,54.09,-22.13,-19.23,242.8,3.17,16.55,2,55.884,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,350015,2018-08-07 17:05:35:228
-2.838,-1.2872,9.7738,-2.1214,-0.4413,9.5643,-0.6407,-1.2088,-0.0906,-0.1535,0.5853,-0.0315,1208,50.94,-26.87,-23.59,237.39,2.58,12.51,2,46.19,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,350515,2018-08-07 17:05:35:728
-1.5356,-1.4692,14.3491,-2.2626,-0.5402,9.5268,0.2362,-0.6186,4.6575,-0.354,0.3495,-0.8502,1124,53.2,-21.18,-23.9,244.96,1.29,12.38,2,57.437,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,351015,2018-08-07 17:05:36:228
-3.907,-0.718,7.941,-3.358,-1.027,9.1564,0.0922,0.0679,-0.2492,0.4787,-0.4074,0.4211,1260,56.12,-13.68,-21.42,246.34,8.07,21.44,2,55.669,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,351515,2018-08-07 17:05:36:728
-0.1254,-0.8078,8.8275,-3.2197,0.1343,9.2621,2.7477,-1.1422,0.1716,0.0148,-0.2598,1.4054,1084,51.6,-25.82,-18.33,238.08,0.8,20.32,2,57.069,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,352016,2018-08-07 17:05:37:229
0.8353,-1.5021,8.9154,-3.6651,0.5282,9.0807,2.6915,-3.2778,2.7454,-1.1233,0.4789,2.5681,1948,30.55,-43.13,-24.2,206.34,-3.73,21.31,2,62.592,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,352515,2018-08-07 17:05:37:728
-5.7937,2.4052,8.8011,-3.6647,-0.4846,9.0833,-0.2124,2.7427,-1.2778,-0.7027,0.0777,0.8214,2340,-0.17,-35.44,-42.22,156.92,2.83,21.97,2,66.392,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,353016,2018-08-07 17:05:38:229
-5.2023,-2.367,9.1632,-4.8517,-0.5594,8.504,1.1733,-1.9725,0.3706,-0.1061,0.0677,1.1939,1464,-6.41,-24.98,-49.86,133.6,4.79,29.34,2,65.603,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,353515,2018-08-07 17:05:38:728
-7.0877,-0.0973,7.0234,-6.4848,0.7085,7.3222,-0.1341,-0.7432,0.4788,0.3166,0.5812,-0.4981,1856,-2.63,-16.51,-56.03,109.66,-4.14,41.53,2,63.987,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,354015,2018-08-07 17:05:39:228
-5.4046,-0.1183,8.3049,-7.1352,1.112,6.635,2.3643,-1.2516,1.4283,0.7274,-0.0427,-0.4162,1676,5.51,-11.83,-59.31,99.96,-6.51,47.08,2,59.539,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,354515,2018-08-07 17:05:39:728
-6.0816,3.8448,6.1483,-6.6599,4.0171,5.9732,0.2763,-0.2982,0.7016,0.3724,0.0537,0.0942,1692,16.38,-8.96,-43.94,68.48,-24.18,48.11,2,49.965,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,355015,2018-08-07 17:05:40:228
-6.5568,4.3164,6.3949,-6.7145,4.5859,5.4823,0.1419,-0.148,0.1954,-0.0932,0.1116,0.1319,1472,31.81,-0.53,-37.81,22.69,-27.75,50.7,2,53.838,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,355516,2018-08-07 17:05:40:729
-6.1283,4.6678,5.7988,-6.4106,4.7788,5.6778,0.024,-0.0086,0.1748,-0.0743,-0.1379,0.0727,1464,21.23,-16.79,-35.12,72.41,-29.15,49.16,2,50.793,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,356015,2018-08-07 17:05:41:228
-5.9277,4.9209,5.7294,-6.1056,5.0189,5.8054,0.14,-0.0623,-0.0135,-0.0347,0.0386,0.1357,1472,16.07,-20.56,-35.5,88.55,-30.53,46.56,2,46.769,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,356516,2018-08-07 17:05:41:729
-5.5638,5.228,5.6492,-6.0627,5.462,5.4389,0.3929,-0.0141,0.2613,-0.1304,0.3248,0.1349,1312,16.8,-16.72,-32.73,67.74,-33.8,47.48,2,49.556,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 28,357016,2018-08-07 17:05:42:229
-6.1767,5.1705,5.1751,-6.343,5.2846,5.2924,0.1055,0.0272,0.053,-0.0207,0.0486,0.0124,1288,17.43,-15.46,-34.27,68.04,-32.61,50.16,2,49.428,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 29,357515,2018-08-07 17:05:42:728
-6.2809,5.2268,5.062,-6.4313,5.3126,5.1561,0.041,-0.0043,0.0002,0.0084,0.0642,-0.0279,1152,16.2,-16.53,-34.29,76.06,-32.85,51.03,2,44.525,12.925402,77.685875,2558.06,2909.56913139105,0,53.829033,,14 / 29,358016,2018-08-07 17:05:43:229
